domain_id,domain_name,hierarchy,xfold
000000177,e1t62A1,1.1.9.1,1
000000178,e2dp9A1,1.1.9.1,1
000000179,e1xneA1,1.1.9.1,1
000000180,e1s04A1,1.1.9.1,1
000000181,e1te7A1,1.1.9.1,1
000144031,e3s9xA1,1.1.9.1,1
000184578,e2e5oA1,1.1.9.1,1
000021941,e1wk2A1,1.1.9.1,1
002391027,e5y7dA1,1.1.9.1,1
000000192,e2nwaA1,1.1.9.3,1
002105336,e5guqC1,1.1.9.4,1
000135634,e2kkuA1,1.1.9.4,1
000136412,e3iuwA1,1.1.9.5,1
000000182,e2hd9A1,1.1.9.6,1
000000183,e2eveA1,1.1.9.6,1
000000184,e1zceA1,1.1.9.6,1
000000188,e2aneA1,1.1.9.7,1
000000189,e1zboA1,1.1.9.7,1
001141928,e3m65A1,1.1.9.7,1
001320672,e4ci1B1,1.1.9.7,1
002521870,e6ihgA1,1.1.9.7,1
002665335,e7cayA1,1.1.9.7,1
002710120,e7nfyA5,1.1.9.7,1
002755063,e7craA1,1.1.9.7,1
000000190,e2gmqA1,1.1.9.11,1
000000162,e1r3eA1,1.1.9.12,1
000000164,e2apoA1,1.1.9.12,1
000000168,e2cx1A1,1.1.9.12,1
000000169,e2q07A1,1.1.9.12,1
000142987,e3r90A1,1.1.9.12,1
000161135,e2ausC2,1.1.9.12,1
000409048,e3mqkA1,1.1.9.12,1
000146400,e3zv0C1,1.1.9.12,1
000000167,e1sqwA1,1.1.9.12,1
001211835,e3u28A3,1.1.9.12,1
001290972,e4q1tB2,1.1.9.12,1
002089787,e5wwrA1,1.1.9.12,1
000000170,e1g8fA1,1.1.9.13,1
000000171,e1jhdA1,1.1.9.13,1
000000172,e1v47A1,1.1.9.13,1
000000173,e1x6vA1,1.1.9.13,1
000163613,e2gksA3,1.1.9.13,1
001233674,e3cr8B5,1.1.9.13,1
000000191,e2zkdA1,1.1.9.14,1
001828339,e4qeoA1,1.1.9.14,1
001842568,e4nj5A1,1.1.9.14,1
000000161,e1k8wA1,1.1.9.15,1
000000163,e1sgvA1,1.1.9.16,1
001225049,e2p38A4,1.1.9.17,1
001003922,e2yu6A1,1.1.9.18,1
001349164,e4u8tA1,1.1.9.18,1
001411652,e4rcmA1,1.1.9.18,1
001725525,e5h8aC1,1.1.9.18,1
002770435,e7ng2A1,1.1.9.18,1
000000174,e1nxzA1,1.1.9.26,1
000000175,e1vhkA1,1.1.9.26,1
000137832,e3kw2A1,1.1.9.26,1
000223216,e4j3cB2,1.1.9.26,1
000165389,e2egvA2,1.1.9.26,1
000000176,e1v6zA1,1.1.9.26,1
001147579,e4l69A2,1.1.9.26,1
001157725,e1z85A4,1.1.9.26,1
000021936,e1vhkB1,1.1.9.26,1
002074171,e5vm8A1,1.1.9.26,1
001179759,e2frxA4,1.1.9.28,1
000224015,e4f0pA1,1.1.9.29,1
001147701,e4oc8A1,1.1.9.29,1
001225053,e3m4xA5,1.1.9.30,1
000000185,e1wxxA1,1.1.9.31,1
001298549,e4parA1,1.1.9.32,1
001146582,e4oq2A2,1.1.9.32,1
000000187,e2as0A1,1.1.9.34,1
000869287,e3vseA1,1.1.9.34,1
000000186,e2b78A1,1.1.9.34,1
000169373,e3c0kA2,1.1.9.34,1
000150962,e4dmgA2,1.1.9.34,1
000185406,e3m6uA2,1.1.9.75,1
002434120,e5zmnA1,1.1.9.76,1
002389701,e5y6bA1,1.1.9.77,1
002491440,e5zmmD3,1.1.9.78,1
000000208,e1widA1,1.1.11.1,1
000000209,e1yelA1,1.1.11.1,1
000154530,e4i1kA1,1.1.11.1,1
001144776,e4lduA1,1.1.11.1,1
002325098,e5yzyC1,1.1.11.1,1
000000207,e1na6A1,1.1.11.2,1
001487347,e4rctA2,1.1.11.3,1
000189444,e2c1lA2,1.1.11.4,1
002439576,e6c5dD1,1.1.11.5,1
002097492,e5o63B1,1.1.11.6,1
000000214,e1vkyA1,1.1.12.2,1
001178481,e1yy3B3,1.1.12.2,1
000000205,e2gujA1,1.1.13.1,1
002391377,e6gkxA1,1.1.13.1,1
000000206,e2jn9A1,1.1.13.2,1
000169594,e3f3bA1,1.1.13.3,1
000000204,e2pp6A1,1.1.13.4,1
000000266,e1qz8A1,1.1.13.5,1
001844125,e5c94A1,1.1.13.5,1
001948676,e5hiyB1,1.1.13.5,1
000000203,e1k0hA1,1.1.13.8,1
000119197,e2kcaA1,1.1.13.10,1
000119252,e2kz4A1,1.1.13.10,1
002642578,e6tba3A1,1.1.13.10,1
000184718,e2k4qA1,1.1.13.11,1
000119095,e1wruA1,1.1.13.21,1
000184452,e1k28D5,1.1.13.27,1
000118972,e1k28D2,1.1.13.28,1
000185291,e3gs9A1,1.1.13.29,1
000146141,e3hagA2,1.1.13.30,1
001117585,e2p5zX1,1.1.13.31,1
001389186,e4mtkA1,1.1.13.31,1
001389188,e4mtkA3,1.1.13.33,1
001117586,e2p5zX2,1.1.13.33,1
000184986,e2x8kA1,1.1.13.34,1
001005268,e4divS1,1.1.13.34,1
000119162,e3d37A2,1.1.13.35,1
001124161,e2wzpR3,1.1.13.36,1
000119153,e3cddA1,1.1.13.37,1
001097197,e3gs9A3,1.1.13.38,1
001117773,e4jmqC1,1.1.13.40,1
001124159,e2wzpR1,1.1.13.43,1
000184471,e1wruA5,1.1.13.44,1
000184483,e3cddA5,1.1.13.44,1
000184486,e3d37A5,1.1.13.44,1
001117774,e4jmqC2,1.1.13.45,1
001117748,e4eo2A1,1.1.13.46,1
002989727,e8egsY2,1.1.13.46,1
001117606,e2wzpP1,1.1.13.47,1
001557921,e5a20H1,1.1.13.49,1
002593002,e6v8iEA1,1.1.13.49,1
001839978,e5iv5U1,1.1.13.51,1
001842585,e5j98C2,1.1.13.83,1
002044955,e5g51A1,1.1.13.83,1
002055676,e5mupC2,1.1.13.83,1
001877204,e5feiB2,1.1.13.84,1
001720725,e5ewnB2,1.1.13.115,1
000146142,e3hagA3,1.1.13.116,1
002642579,e6tba5A1,1.1.13.117,1
002468519,e6j0mA3,1.1.13.118,1
002468521,e6j0mA5,1.1.13.119,1
002475124,e6rbkC3,1.1.13.120,1
001544848,e3j9qS1,1.1.13.122,1
000185106,e3cbnA1,1.1.14.1,1
000002271,e2f9hA1,1.1.14.2,1
000000090,e1oruA1,1.1.15.2,1
000000087,e2g50A1,1.1.15.4,1
000000089,e1e0tA1,1.1.15.4,1
001516025,e3khdA4,1.1.15.4,1
001515984,e4hyvA4,1.1.15.4,1
001516038,e3qtgA3,1.1.15.4,1
001516812,e4imaD4,1.1.15.4,1
001758803,e1pkyC1,1.1.15.4,1
002138689,e5wrpA1,1.1.15.4,1
002527180,e6qxlA1,1.1.15.4,1
002592384,e6su1A2,1.1.15.4,1
002801112,e7oo1A3,1.1.15.4,1
000000091,e1o65A1,1.1.15.7,1
002163960,e5yhhA1,1.1.15.7,1
002066838,e5uw8E1,1.1.16.1,1
002449443,e6ic4E1,1.1.16.1,1
002568838,e6kz3A1,1.1.16.1,1
002573972,e6kz4E1,1.1.16.1,1
002771876,e7ai2B1,1.1.16.1,1
002568839,e6kz3A2,1.1.16.2,1
002568840,e6kz3A3,1.1.16.3,1
002627502,e6v0fA3,1.1.16.4,1
002573974,e6kz4E3,1.1.16.5,1
002573973,e6kz4E2,1.1.16.6,1
002568841,e6kz3A4,1.1.16.7,1
002323959,e5uvnF2,1.1.16.8,1
002323960,e5uvnF3,1.1.16.9,1
002323958,e5uvnF1,1.1.16.10,1
000000261,e2h6mA1,1.1.17.1,1
000000262,e1l1nA1,1.1.17.1,1
000000263,e2bhgA1,1.1.17.1,1
002667371,e6l0tA1,1.1.17.1,1
000185579,e3uwj.1,1.1.17.2,1
000000215,e1arbA1,1.1.17.3,1
000000220,e1p3cA1,1.1.17.3,1
000404368,e3lt3B1,1.1.17.3,1
001096110,e4jcnA1,1.1.17.3,1
001307345,e4a8aA1,1.1.17.3,1
001308508,e3lgyA1,1.1.17.3,1
001312476,e4a9gA3,1.1.17.3,1
001826904,e5c2zA1,1.1.17.3,1
002870145,e7vgeA1,1.1.17.3,1
000000226,e1hj9A1,1.1.17.4,1
000000233,e1eq9A1,1.1.17.4,1
000000234,e1azzA1,1.1.17.4,1
000000235,e2hlcA1,1.1.17.4,1
000000238,e1gvkB1,1.1.17.4,1
000000239,e1m9uA1,1.1.17.4,1
000000240,e1a7sA1,1.1.17.4,1
000000242,e1t32A1,1.1.17.4,1
000000243,e2bz6H1,1.1.17.4,1
000000244,e1gvzA1,1.1.17.4,1
000000245,e1rrkA1,1.1.17.4,1
000000246,e1bioA1,1.1.17.4,1
000000247,e1op0A1,1.1.17.4,1
000000249,e1elvA1,1.1.17.4,1
000000251,e1gj7.1,1.1.17.4,1
000000252,e1fiw.1,1.1.17.4,1
000000253,e1eaxA1,1.1.17.4,1
000000254,e1si5H1,1.1.17.4,1
000134808,e3h7tA1,1.1.17.4,1
000134809,e3h7oA1,1.1.17.4,1
000139397,e3i77A1,1.1.17.4,1
000163352,e2olgA1,1.1.17.4,1
000184532,e2b9lA2,1.1.17.4,1
000185005,e2xxlA2,1.1.17.4,1
000185730,e4f4oC2,1.1.17.4,1
000345771,e3bg4B1,1.1.17.4,1
000345772,e3bg4C1,1.1.17.4,1
001095936,e4bnrA1,1.1.17.4,1
001146263,e4m7gA1,1.1.17.4,1
001173209,e4igdA5,1.1.17.4,1
001217250,e2odpA6,1.1.17.4,1
001288670,e4kelA1,1.1.17.4,1
001344807,e2xrcD2,1.1.17.4,1
001393528,e4kkdB1,1.1.17.4,1
001401341,e4u30A1,1.1.17.4,1
001513028,e4mpuA1,1.1.17.4,1
001759054,e3h5cB2,1.1.17.4,1
001889285,e5lpeA1,1.1.17.4,1
001906812,e5fcrA1,1.1.17.4,1
002141475,e5yjmA1,1.1.17.4,1
002166075,e6aodC1,1.1.17.4,1
002167737,e6b74B1,1.1.17.4,1
002997081,e7pzoA1,1.1.17.4,1
000000248,e2p3uB1,1.1.17.5,1
000000250,e1autC1,1.1.17.5,1
000000255,e1q3xA1,1.1.17.5,1
000023186,e2qy0B1,1.1.17.5,1
001086283,e4bxsA1,1.1.17.5,1
000000216,e2h5cA1,1.1.17.6,1
000000217,e2qaaA1,1.1.17.6,1
000022077,e1hpgA1,1.1.17.6,1
000000384,e1nnxA1,2.1.1.2,2
000000314,e1iyjB1,2.1.1.3,2
000000316,e1iyjB3,2.1.1.4,2
000000385,e1j6qA1,2.1.1.5,2
000170219,e2kctA1,2.1.1.5,2
000000324,e1c9oA1,2.1.1.6,2
000000352,e1wfqA1,2.1.1.6,2
000170223,e2kcmA1,2.1.1.6,2
000167652,e2ytyA1,2.1.1.6,2
000141827,e3aqqA1,2.1.1.6,2
001323442,e2mo0A1,2.1.1.6,2
001563586,e2n49A1,2.1.1.6,2
001837134,e2bh8A1,2.1.1.6,2
002643143,e6y6mA2,2.1.1.6,2
002643140,e6y4hA1,2.1.1.6,2
002643145,e6y96A1,2.1.1.6,2
002813804,e7nwwB1,2.1.1.6,2
000135570,e3e6zX1,2.1.1.9,2
000180091,e2l55A1,2.1.1.9,2
000000375,e1x9nA1,2.1.1.10,2
000177041,e3l2pA2,2.1.1.10,2
001154881,e3w1bA12,2.1.1.10,2
001159081,e4eq5A9,2.1.1.10,2
001170324,e1vs0A4,2.1.1.10,2
001199494,e2hixA13,2.1.1.10,2
000000374,e1dgsA1,2.1.1.11,2
000000373,e1fviA1,2.1.1.12,2
001406657,e4d05B1,2.1.1.12,2
002515281,e6rarI2,2.1.1.12,2
002831772,e7obnA2,2.1.1.12,2
000235847,e4jg2A1,2.1.1.15,2
002132736,e5odjA1,2.1.1.15,2
000164228,e2hqlA1,2.1.1.16,2
001019410,e4hspA1,2.1.1.17,2
000184721,e2k5dA1,2.1.1.18,2
000000347,e1uebA1,2.1.1.19,2
000142631,e3oyyA1,2.1.1.19,2
000144749,e3treA2,2.1.1.19,2
000156618,e1ybyA1,2.1.1.19,2
000000330,e1hr0W1,2.1.1.20,2
000000331,e1jt8A1,2.1.1.20,2
000000332,e1d7qA1,2.1.1.20,2
000161818,e2dgyA1,2.1.1.20,2
001405914,e3j80i1,2.1.1.20,2
000000338,e1bkbA1,2.1.1.21,2
000000339,e1x6oA1,2.1.1.21,2
000000340,e1khiA1,2.1.1.21,2
001244110,e3hksA5,2.1.1.21,2
000000348,e1uebA2,2.1.1.22,2
002592270,e6rk3A2,2.1.1.22,2
000000360,e2nn6I1,2.1.1.23,2
000144492,e3tdqA1,2.1.1.24,2
000000378,e2a1kA1,2.1.1.25,2
000000370,e1ckmA1,2.1.1.28,2
000000371,e1p16A1,2.1.1.28,2
000175113,e3kyhC2,2.1.1.28,2
000422318,e3s24B1,2.1.1.28,2
001298633,e4pz6A2,2.1.1.28,2
000000390,e2exdA1,2.1.1.29,2
000167712,e3cp0A1,2.1.1.29,2
001389247,e3wwvA1,2.1.1.29,2
000119389,e3i4uA2,2.1.1.31,2
001714444,e2xauA5,2.1.1.31,2
001714461,e5aorA5,2.1.1.31,2
001887265,e5gm6Y4,2.1.1.31,2
001949249,e5wsge4,2.1.1.31,2
002088077,e5xdrA5,2.1.1.31,2
002389478,e6facA2,2.1.1.31,2
002406138,e5vhaA4,2.1.1.31,2
002406144,e5vhcD5,2.1.1.31,2
002457087,e6id1V5,2.1.1.31,2
002559824,e6o16B5,2.1.1.31,2
002559839,e6h57A5,2.1.1.31,2
002842128,e7mqjA5,2.1.1.31,2
000000355,e2ix0A2,2.1.1.32,2
002129745,e5xguB3,2.1.1.32,2
000000376,e1gvpA1,2.1.1.33,2
000000381,e1u5kA1,2.1.1.37,2
000143170,e3q8dA2,2.1.1.37,2
000000300,e2b3gA1,2.1.1.38,2
001931189,e5m1xA1,2.1.1.38,2
000000305,e2pi2E1,2.1.1.39,2
000223120,e4gnxA1,2.1.1.39,2
002330662,e6d6vF1,2.1.1.39,2
000000337,e1a62A1,2.1.1.42,2
002831776,e7oqhA2,2.1.1.42,2
001553153,e4v61AQ1,2.1.1.44,2
002543099,e6spcq1,2.1.1.44,2
002579131,e6tmfS1,2.1.1.44,2
002997808,e7qcaSL01,2.1.1.44,2
000000346,e1ny4A1,2.1.1.45,2
001003905,e3o30R1,2.1.1.45,2
002512470,e6rm3SCC1,2.1.1.45,2
002678879,e6zu5SCC1,2.1.1.45,2
001245111,e3ayhB3,2.1.1.48,2
001715093,e5fj8G2,2.1.1.48,2
002391128,e6cnbG1,2.1.1.48,2
000000380,e1twfH1,2.1.1.49,2
000136196,e3h0gH1,2.1.1.49,2
001726459,e5flmH1,2.1.1.49,2
002700641,e7astD1,2.1.1.49,2
000000291,e1bvsA1,2.1.1.50,2
000000292,e1ixrA1,2.1.1.50,2
000000329,e1y14B1,2.1.1.51,2
000000333,e1kl9A1,2.1.1.51,2
000000356,e2ix0A3,2.1.1.51,2
000136804,e2khjA1,2.1.1.51,2
001292028,e2mflA1,2.1.1.51,2
001292027,e2mfiA1,2.1.1.51,2
001482559,e4toiA2,2.1.1.51,2
001487336,e4nnhB1,2.1.1.51,2
002091474,e5x8r81,2.1.1.51,2
002129744,e5xguB2,2.1.1.51,2
000000328,e1go3E1,2.1.1.51,2
000000334,e2ahoB1,2.1.1.51,2
000136803,e2khiA1,2.1.1.51,2
000000353,e1wi5A1,2.1.1.51,2
002332935,e5xq5A1,2.1.1.51,2
002444653,e6gmhM6,2.1.1.51,2
002722258,e7dicA1,2.1.1.51,2
000000293,e3ullA1,2.1.1.54,2
000000294,e1qvcA1,2.1.1.54,2
000000295,e1ue1A1,2.1.1.54,2
000135073,e2vw9A1,2.1.1.54,2
000149856,e3ulpA1,2.1.1.54,2
000159268,e2cwaA1,2.1.1.54,2
000174115,e3kojA1,2.1.1.54,2
000281044,e1z9fA1,2.1.1.54,2
000152653,e4gs3A1,2.1.1.54,2
000154901,e4damA1,2.1.1.54,2
000151105,e4dk3C1,2.1.1.54,2
001714441,e1se8A2,2.1.1.54,2
001714442,e1se8A3,2.1.1.54,2
001890287,e5gqoA1,2.1.1.54,2
002330653,e6cqoB1,2.1.1.54,2
002390113,e5odnD1,2.1.1.54,2
000137575,e3kf6A1,2.1.1.55,2
000174477,e3kf8A1,2.1.1.55,2
000000310,e1jb7B1,2.1.1.57,2
000137535,e3kf6B1,2.1.1.58,2
000137582,e3kf8B1,2.1.1.58,2
001007543,e4joiD1,2.1.1.59,2
000193633,e2i46A1,2.1.1.61,2
001124153,e2m9vA1,2.1.1.61,2
002562062,e6q44A1,2.1.1.61,2
000000367,e1uwvA1,2.1.1.62,2
000000368,e1yezA1,2.1.1.62,2
001558576,e2qgqA2,2.1.1.62,2
002130765,e5xj1A1,2.1.1.62,2
000000286,e1b8aA1,2.1.1.63,2
000000287,e1n9wA1,2.1.1.63,2
000138604,e3m4pA1,2.1.1.63,2
000141679,e2xtiA1,2.1.1.63,2
000154757,e4ah6A1,2.1.1.63,2
000000289,e1e1oA1,2.1.1.63,2
000000285,e1eovA1,2.1.1.63,2
000368155,e3i7fB1,2.1.1.63,2
001094884,e4glvH1,2.1.1.63,2
001140427,e4o2dB1,2.1.1.63,2
001170329,e4j15A4,2.1.1.63,2
001447954,e4up8A1,2.1.1.63,2
001885531,e5iheA2,2.1.1.63,2
002074156,e5vl1A2,2.1.1.63,2
002444054,e6ns0A1,2.1.1.63,2
002519670,e6pqhB1,2.1.1.63,2
000185233,e3f1zA1,2.1.1.64,2
000000320,e1fl0A1,2.1.1.65,2
000000322,e1pybA1,2.1.1.65,2
000000323,e1gd7A1,2.1.1.65,2
000169670,e3ersX1,2.1.1.65,2
002475141,e5zkgA1,2.1.1.65,2
001170427,e3fp9E4,2.1.1.68,2
002076895,e5kzfJ2,2.1.1.68,2
001881367,e5gjqK1,2.1.1.70,2
000135169,e3h43A1,2.1.1.70,2
001291883,e4cr2J3,2.1.1.70,2
001568009,e5a5bI1,2.1.1.70,2
001842451,e3jcpI1,2.1.1.70,2
001892093,e5t0gE1,2.1.1.70,2
002088348,e5m32h2,2.1.1.70,2
002103608,e5vgzD1,2.1.1.70,2
002062510,e2wg5A1,2.1.1.70,2
001885419,e5l4gL2,2.1.1.70,2
002531415,e5vgzA1,2.1.1.71,2
000000313,e1xjvA2,2.1.1.73,2
001309465,e4owtB1,2.1.1.74,2
000000318,e1wjjA1,2.1.1.74,2
001245094,e4himA2,2.1.1.75,2
000437095,e3u4vA1,2.1.1.76,2
000135561,e2kbnA1,2.1.1.76,2
001290604,e4owxB1,2.1.1.76,2
000168731,e2k75A1,2.1.1.76,2
000000301,e1jmcA1,2.1.1.76,2
000168399,e2k50A1,2.1.1.76,2
000349041,e3e0eA1,2.1.1.76,2
000000297,e1o7iA1,2.1.1.76,2
000000302,e1jmcA2,2.1.1.76,2
000000389,e1tgoA1,2.1.1.77,2
000000388,e1q8iA1,2.1.1.78,2
000223688,e1s5jA5,2.1.1.79,2
001488612,e4nngA1,2.1.1.80,2
000000325,e1sroA1,2.1.1.80,2
001381216,e1e3pA9,2.1.1.80,2
000000357,e2ja9A1,2.1.1.80,2
000158851,e2cqoA1,2.1.1.80,2
000138971,e3aevA1,2.1.1.80,2
000168404,e2k52A1,2.1.1.80,2
000000366,e3bzkA1,2.1.1.80,2
001682596,e2k4kA1,2.1.1.80,2
000000364,e2vnuD2,2.1.1.81,2
002388653,e6d6qK5,2.1.1.81,2
001385889,e4c2mG2,2.1.1.83,2
001108113,e4c3hG2,2.1.1.83,2
001759645,e4c3iG1,2.1.1.83,2
002800330,e7ob9G2,2.1.1.83,2
000000335,e1luzA1,2.1.1.84,2
000000336,e1jjgA1,2.1.1.84,2
001291928,e4oonA2,2.1.1.85,2
001790161,e3udfA4,2.1.1.85,2
001933331,e5u2gA3,2.1.1.85,2
001832945,e3d0fA1,2.1.1.86,2
001147808,e4ckcD3,2.1.1.87,2
000000354,e2ix0A1,2.1.1.88,2
000000363,e2vnuD1,2.1.1.89,2
001317083,e4pmwA3,2.1.1.90,2
001558817,e4ro1B2,2.1.1.90,2
001317082,e4pmwA2,2.1.1.91,2
001309207,e2wp8J3,2.1.1.91,2
000000365,e2vnuD3,2.1.1.91,2
002388652,e6d6qK4,2.1.1.91,2
000000315,e1iyjB2,2.1.1.94,2
001182405,e4abnB5,2.1.1.96,2
000000379,e1je5A1,2.1.1.98,2
001318663,e4pmwB3,2.1.1.99,2
000000377,e1pfsA1,2.1.1.100,2
000000372,e1a0iA1,2.1.1.102,2
000000361,e2je6I1,2.1.1.104,2
000000362,e2ba0A1,2.1.1.104,2
000000359,e2nn6H1,2.1.1.104,2
000000350,e1u0lA1,2.1.1.106,2
000340101,e2yv5A1,2.1.1.106,2
000145177,e4a2iV1,2.1.1.106,2
000000351,e1t9hA1,2.1.1.106,2
002067457,e5uz4Z2,2.1.1.106,2
002756802,e6zhmA2,2.1.1.106,2
002076894,e5kzfJ1,2.1.1.107,2
000197701,e2e8gA1,2.1.1.108,2
000000319,e1jjcB1,2.1.1.108,2
001145927,e2rhsB2,2.1.1.108,2
002702972,e7dawB3,2.1.1.108,2
001145718,e3nbiA2,2.1.1.113,2
002082699,e5gvdA1,2.1.1.113,2
000000369,e1k3rA1,2.1.1.115,2
001401257,e4rg1A2,2.1.1.115,2
000364884,e3floC1,2.1.1.116,2
002323787,e4y97C1,2.1.1.116,2
002958190,e7uy8B2,2.1.1.116,2
000118983,e1l1oC1,2.1.1.117,2
001312390,e4gnxC3,2.1.1.117,2
002429317,e6i52C2,2.1.1.117,2
001088855,e4dapA1,2.1.1.118,2
001389291,e4davA1,2.1.1.118,2
001731075,e4wvyA2,2.1.1.119,2
001731078,e4ww4B2,2.1.1.119,2
001733969,e5fm7A2,2.1.1.119,2
002171613,e5n7rA3,2.1.1.119,2
002516752,e6igmE3,2.1.1.119,2
001503838,e4q5vA6,2.1.1.120,2
001504871,e4fydA3,2.1.1.120,2
002958186,e7uy7E3,2.1.1.120,2
001121967,e4m8oA1,2.1.1.124,2
002445486,e6fwkA6,2.1.1.124,2
002445490,e6fwkB4,2.1.1.124,2
000185474,e3pqiA1,2.1.1.125,2
001713453,e4ru3A1,2.1.1.125,2
000119407,e3irbA1,2.1.1.126,2
001511120,e3u50C1,2.1.1.127,2
000000358,e2r7dA1,2.1.1.128,2
001117747,e4egvA3,2.1.1.130,2
001546886,e3j9mAW1,2.1.1.167,2
000141178,e3oipA1,2.1.1.175,2
000143318,e3nswA1,2.1.1.176,2
001159484,e3e0jA3,2.1.1.177,2
002538950,e6p1hB2,2.1.1.177,2
002562537,e6s1mB1,2.1.1.177,2
000145882,e3u58A2,2.1.1.178,2
000373062,e2wkcD1,2.1.1.179,2
000177953,e3mxnA1,2.1.1.180,2
000145278,e3rmhA1,2.1.1.182,2
000168067,e2vugA2,2.1.1.183,2
000210670,e3qwuA2,2.1.1.183,2
001788098,e5d1oA1,2.1.1.183,2
000221400,e4hceB1,2.1.1.184,2
000151737,e4aybG1,2.1.1.185,2
000168519,e2jjqA2,2.1.1.187,2
001040590,e3mxnB1,2.1.1.188,2
001170437,e4dayB2,2.1.1.188,2
000168820,e2k14A1,2.1.1.189,2
000000317,e1v1qA1,2.1.1.193,2
001031250,e4dniA1,2.1.1.193,2
000137756,e3k8aA1,2.1.1.193,2
000222748,e4fdbA1,2.1.1.193,2
000137247,e3klwA1,2.1.1.193,2
000000298,e2oq0A1,2.1.1.198,2
001102425,e4l5tA2,2.1.1.198,2
001244940,e4jbmA6,2.1.1.198,2
000000299,e2oq0A2,2.1.1.199,2
000149523,e3rn2A2,2.1.1.199,2
001613754,e3go5A3,2.1.1.200,2
001628546,e3f8tA2,2.1.1.210,2
001613752,e3go5A1,2.1.1.211,2
001714471,e5eanA1,2.1.1.212,2
001760829,e2ht1A2,2.1.1.228,2
000223121,e4gnxB1,2.1.1.352,2
000000304,e2pi2A1,2.1.1.352,2
001759366,e4ro1A1,2.1.1.368,2
001551414,e4v4vAQ1,2.1.1.370,2
001552453,e3j6x111,2.1.1.370,2
001552925,e4v4bAQ1,2.1.1.370,2
001552950,e4v4nBR1,2.1.1.370,2
001555669,e4v6iAP1,2.1.1.370,2
001546884,e3j9mAN1,2.1.1.370,2
002512498,e6rm3SL01,2.1.1.370,2
002756373,e7anek1,2.1.1.370,2
001790167,e4npsA2,2.1.1.372,2
001843723,e5f55A3,2.1.1.374,2
001414933,e4v19D2,2.1.1.375,2
002617523,e6xywAa1,2.1.1.375,2
002641776,e6z1pAc2,2.1.1.375,2
002832923,e7qh6D2,2.1.1.375,2
000223706,e2bx2L1,2.1.1.377,2
001412633,e4oxpA2,2.1.1.377,2
000141717,e3izrB2,2.1.1.378,2
000260174,e1rl2A1,2.1.1.378,2
000000342,e2hguD1,2.1.1.378,2
001434571,e4v61BE1,2.1.1.378,2
001936486,e5mlcD1,2.1.1.378,2
001872146,e5kcr1D1,2.1.1.378,2
000000343,e1vqoA1,2.1.1.378,2
002389253,e6gc6C1,2.1.1.378,2
002512456,e6rm3LA01,2.1.1.378,2
002774678,e6zu5LA02,2.1.1.378,2
001174910,e3kbgA7,2.1.1.379,2
001139381,e4bylE1,2.1.1.379,2
001290214,e3zey12,2.1.1.379,2
000000387,e1ltlA1,2.1.1.380,2
001290453,e4pofB1,2.1.1.380,2
001673903,e3ja842,2.1.1.380,2
001683815,e3ja832,2.1.1.380,2
001683827,e3ja854,2.1.1.380,2
001736300,e3jc672,2.1.1.380,2
002527197,e6raw72,2.1.1.380,2
002639366,e6wgf61,2.1.1.380,2
002639372,e6wgf52,2.1.1.380,2
002775440,e7dpdA1,2.1.1.380,2
002810546,e7plo33,2.1.1.380,2
002905094,e7dp3A3,2.1.1.380,2
003008736,e7wi7A1,2.1.1.380,2
001718746,e5doiE1,2.1.1.384,2
000141484,e3izbL1,2.1.1.385,2
001935630,e5tzsr1,2.1.1.385,2
001296790,e3j6vL1,2.1.1.385,2
000000344,e2uubL1,2.1.1.385,2
001923798,e5dfmA1,2.1.1.400,2
000000309,e1jb7A3,2.1.1.531,2
000000308,e1jb7A2,2.1.1.532,2
000000306,e1kxlA1,2.1.1.533,2
000000307,e1jb7A1,2.1.1.533,2
000000311,e1qzgA1,2.1.1.533,2
000000312,e1xjvA1,2.1.1.533,2
002774256,e6lbrB1,2.1.1.533,2
000139029,e3m7nA1,2.1.1.534,2
001833585,e4joiA1,2.1.1.535,2
002637552,e6w6wC1,2.1.1.535,2
001170160,e3au7A5,2.1.1.536,2
000185055,e3amtA3,2.1.1.536,2
000000386,e1gm5A1,2.1.1.537,2
001615501,e3f2bA7,2.1.1.537,2
001117592,e2hpiA5,2.1.1.537,2
001780839,e5fkuA5,2.1.1.537,2
000199611,e2k5hA1,2.1.1.538,2
001170595,e4mtnA12,2.1.1.539,2
000000326,e1hh2P1,2.1.1.539,2
000000327,e2asbA1,2.1.1.539,2
002055510,e5lm9A4,2.1.1.539,2
001821878,e2gv9B6,2.1.1.540,2
002528751,e3iayA4,2.1.1.540,2
001698227,e5cotA2,2.1.1.541,2
001755795,e4cr2M3,2.1.1.542,2
001910282,e5l4gM3,2.1.1.542,2
002389659,e5vfpF1,2.1.1.542,2
002066832,e5un7A1,2.1.1.543,2
001613753,e3go5A2,2.1.1.544,2
002048165,e3ebeC1,2.1.1.545,2
002028020,e5h4pw3,2.1.1.546,2
002650040,e6lqm33,2.1.1.546,2
002544590,e6htjB1,2.1.1.548,2
002387857,e6epiH2,2.1.1.549,2
002323987,e5w2lB1,2.1.1.550,2
002323967,e5vbnA1,2.1.1.551,2
002439626,e6dt1A1,2.1.1.552,2
002129748,e5xguA2,2.1.1.553,2
002507150,e6ok1B2,2.1.1.554,2
002417923,e5n8rA5,2.1.1.555,2
002491479,e6eudA5,2.1.1.556,2
002559825,e6o16B6,2.1.1.557,2
